ID, Label, Wikipedia
Q1356526,"Ernest Stoneman","Ernest Stoneman"
Q1356590,"François Golse","François Golse"
Q1356710,"Ernesto Basile","Ernesto Basile"
Q1356920,"U-Roy","U-Roy"
Q1356952,"Fabio Vacchi","Fabio Vacchi"
Q1357050,"Georges Laraque","Georges Laraque"
Q1357392,"Ernst August Hagen","Ernst August Hagen"
Q1357516,"Vyacheslav Ovchinnikov","Vyacheslav Ovchinnikov"
Q1357700,"Infante Henry of Castile","Henry of Castile the Senator"
Q1357716,"Volodia Teitelboim","Volodia Teitelboim"
Q1358028,"Sanford Meisner","Sanford Meisner"
Q1358070,"Jeff Cronenweth","Jeff Cronenweth"
Q1358088,"Gian Paolo Chiti","Gian Paolo Chiti"
Q1358202,"Ludwig Göransson","Ludwig Göransson"
Q1358227,"Ernst G. Schiffner","Ernst Schiffner"
Q1358292,"Johannes Dantiscus","Johannes Dantiscus"
Q1358456,"Witold Rowicki","Witold Rowicki"
Q1358507,"Sten Rudholm","Sten Rudholm"
Q1358609,"James Lee Peters","James L. Peters"
Q1358636,"Katsukawa Shunshō","Katsukawa Shunshō"
Q1358647,"Ernst Herzog","Ernst von Herzog"
Q1358685,"Simón Rodríguez","Simón Rodríguez"
Q1358720,"Luck Mervil","Luck Mervil"
Q1358961,"Patrick Cleburne","Patrick Cleburne"
Q1359057,"Philokrates","Philocrates"
Q1359186,"Joseph Autran","Joseph Autran"
Q1359482,"Frida Rubiner","Frida Rubiner"
Q1359567,"Joseph Tyrrell","Joseph Tyrrell"
Q1359653,"Stefan Toshev","Stefan Toshev"
Q1359705,"Ernst Paul","Ernst Paul"
Q1359938,"Raymond J. Barry","Raymond J. Barry"
Q1359957,"Seamus McGarvey","Seamus McGarvey"
Q1360242,"Mário Cesariny de Vasconcelos","Mário Cesariny de Vasconcelos"
Q1360483,"Sven-Bertil Taube","Sven-Bertil Taube"
Q1360507,"Jean-François Séguier","Jean-François Séguier"
Q1360720,"Ernst Ziegler","Ernst Ziegler (pathologist)"
Q1360735,"Henry Gleason","Henry A. Gleason (botanist)"
Q1360826,"Oltos","Oltos"
Q1361050,"Noah Beery, Jr.","Noah Beery Jr."
Q1361174,"Jacques Widerkehr","Jacques Widerkehr"
Q1361230,"Michael Hoeye","Michael Hoeye"
Q1361323,"Jaz Coleman","Jaz Coleman"
Q1361332,"Thomas Sopwith","Thomas Sopwith"
Q1361368,"Jean-Baptiste de Nompère de Champagny","Jean-Baptiste de Nompère de Champagny"
Q1361439,"Louis Billot","Louis Billot"
Q1361481,"Nuño Sánchez","Nuño Sánchez"
Q1361795,"Francesco Salviati","Francesco Salviati (bishop)"
Q1361895,"Feliks Janiewicz","Feliks Janiewicz"
Q1361931,"Louisa Young","Louisa Young"
Q1362070,"Francis Julius of Saxe-Lauenburg","Francis Julius of Saxe-Lauenburg"
Q1362244,"Willy Kyrklund","Willy Kyrklund"
Q1362287,"Manolis Andronikos","Manolis Andronikos"
Q1362474,"Timothy West","Timothy West"
Q1362674,"Li Gotami Govinda","Li Gotami Govinda"
Q1362794,"Kyriakos Charalambides","Kyriakos Charalambides"
Q1362807,"Erwin Anton Gutkind","Erwin Anton Gutkind"
Q1362908,"Karl Ratzer","Karl Ratzer"
Q1363003,"Erwin Hauer","Erwin Hauer"
Q1363313,"Pythius of Priene","Pythius of Priene"
Q1363375,"Jan Hřímalý","Jan Hřímalý"
Q1363528,"Maximos IV Sayegh","Maximos IV Sayegh"
Q1363540,"Henry, Count of Pfannberg","Henry, Count of Pfannberg"
Q1363597,"Edward Flatau","Edward Flatau"
Q1363683,"Paul Horn","Paul Horn (musician)"
Q1363803,"Juan Cole","Juan Cole"
Q1363838,"Harold Acton","Harold Acton"
Q1363890,"Fritz Weaver","Fritz Weaver"
Q1364108,"Theodore Dwight","Theodore Dwight (elder)"
Q1364120,"Kenny Ball","Kenny Ball"
Q1364144,"Gianni Celati","Gianni Celati"
Q1364255,"Ismael Rivera","Ismael Rivera"
Q1364264,"Nicolas Cazalé","Nicolas Cazalé"
Q1364275,"François Craenhals","François Craenhals"
Q1364424,"Guillaume de Marcillat","Guillaume de Marcillat"
Q1364604,"Osvaldo Fresedo","Osvaldo Fresedo"
Q1364618,"Alain Barrière","Alain Barrière"
Q1364675,"Philip Kapleau","Philip Kapleau"
Q1364776,"Alexander Koblencs","Alexander Koblencs"
Q1364794,"Paul Egede","Paul Egede"
Q1364803,"Gilbert Strang","Gilbert Strang"
Q1365241,"Lu Wenfu","Lu Wenfu"
Q1365431,"Henri Coudreau","Henri Coudreau"
Q1365438,"Nick Mancuso","Nick Mancuso"
Q1365832,"Tony Hancock","Tony Hancock"
Q1365844,"Ettore Bassi","Ettore Bassi"
Q1366270,"Alexis Lépicier","Alexis Lépicier"
Q1366303,"Ferdinando d'Adda","Ferdinando d'Adda"
Q1366554,"Adrian","Adrian (costume designer)"
Q1366693,"Halit Ziya Uşaklıgil","Halid Ziya Uşaklıgil"
Q1367426,"George Wishart","George Wishart"
Q1367518,"Leigh Harline","Leigh Harline"
Q1367535,"Eugene Bullard","Eugene Bullard"
Q1367633,"Maria Luisa Righini-Bonelli","Maria Luisa Righini-Bonelli"
Q1367800,"Eskil of Lund","Eskil of Lund"
Q1367806,"John Edward Mack","John E. Mack"
Q1368018,"Henri Le Fauconnier","Henri Le Fauconnier"
Q1368132,"Frank Cowell","Frank Cowell"
Q1368213,"Franca Squarciapino","Franca Squarciapino"
Q1368298,"Onur Güntürkün","Onur Güntürkün"
Q1368345,"Jacobus Golius","Jacobus Golius"
Q1368429,"Esprit Fléchier","Esprit Fléchier"
Q1368664,"Salvador Minuchin","Salvador Minuchin"
Q1368925,"Simon Starling","Simon Starling"
Q1368935,"Mati Unt","Mati Unt"
Q1369013,"Svend Aage Madsen","Svend Aage Madsen"
Q1369015,"John M. Deutch","John M. Deutch"
Q1369073,"Sophus Bugge","Sophus Bugge"
Q1369108,"Roberto Sierra","Roberto Sierra"
Q1369319,"Kārlis Baumanis","Kārlis Baumanis"
Q1369375,"Joji Yuasa","Joji Yuasa"
Q1369378,"John Cullen Murphy","John Cullen Murphy"
Q1369617,"Henri-Irénée Marrou","Henri-Irénée Marrou"
Q1369852,"Josef Navrátil","Josef Matěj Navrátil"
Q1369875,"Red Callender","Red Callender"
Q1369917,"Rafael de Nogales Méndez","Rafael de Nogales Méndez"
Q1369966,"Urbie Green","Urbie Green"
Q1369977,"Larry Bunker","Larry Bunker"
Q1370015,"František Tůma","František Tůma"
Q1370114,"Slam Stewart","Slam Stewart"
Q1370166,"Rabbe Enckell","Rabbe Enckell"
Q1370282,"Robin Knox-Johnston","Robin Knox-Johnston"
Q1370288,"George Duvivier","George Duvivier"
Q1370605,"Ray Sharpe","Ray Sharpe"
Q1370632,"David Thornton","David Thornton (actor)"
Q1370880,"José Francisco de Isla","José Francisco de Isla"
Q1371108,"Ethan Mordden","Ethan Mordden"
Q1371153,"Nils Rosén von Rosenstein","Nils Rosén von Rosenstein"
Q1371154,"James Thomas Farrell","James T. Farrell"
Q1371628,"Julián Padrón","Julián Padrón"
Q1371855,"Ettore Bortolotti","Ettore Bortolotti"
Q1371870,"Geoffrey R. Ball","Geoffrey R. Ball"
Q1371884,"Franco Ferrara","Franco Ferrara"
Q1371938,"Tryphiodorus","Tryphiodorus"
Q1372015,"Christian Hansen","Christian Hansen (architect)"
Q1372122,"Peter Jacob Horemans","Peter Jacob Horemans"
Q1372241,"Vettius Agorius Basilius Mavortius","Vettius Agorius Basilius Mavortius"
Q1372283,"Jean de la Cassière","Jean de la Cassière"
Q1372360,"Mehdi Charef","Mehdi Charef"
Q1372455,"Richard Loncraine","Richard Loncraine"
Q1372464,"Eugen Eckert","Eugen Eckert"
Q1372577,"Girolamo Basso della Rovere","Girolamo Basso della Rovere"
Q1372688,"Larry Ochs","Larry Ochs (musician)"
Q1372712,"Giovanni Arcangeli","Giovanni Arcangeli"
Q1372850,"Trevanian","Trevanian"
Q1372878,"Martin Duberman","Martin Duberman"
Q1372953,"James Karen","James Karen"
Q1373127,"Francisco Tito Yupanqui","Francisco Tito Yupanqui"
Q1373367,"Olof von Dalin","Olof von Dalin"
Q1373537,"Richard Müller","Richard Müller (singer)"
Q1373615,"Eugénie Droz","Eugénie Droz"
Q1373922,"Michel Droit","Michel Droit"
Q1374103,"Eugène Bourdon","Eugène Bourdon"
Q1374217,"Philip Rosseter","Philip Rosseter"
Q1374309,"Lars Gullin","Lars Gullin"
Q1374327,"Vojtěch Jasný","Vojtěch Jasný"
Q1374346,"George Frederick Leycester Marshall","George Frederick Leycester Marshall"
Q1374385,"Kenneth French","Kenneth French"
Q1374412,"Joe Mantell","Joe Mantell"
Q1374493,"Jean-Michel Cousteau","Jean-Michel Cousteau"
Q1374578,"Ludwig Berwald","Ludwig Berwald"
Q1374725,"Pietro Andrea Ziani","Pietro Andrea Ziani"
Q1374796,"Steven Meisel","Steven Meisel"
Q1374878,"John Levy","John Levy (musician)"
Q1374953,"Wen-Hsiung Li","Wen-Hsiung Li"
Q1375025,"Trummy Young","Trummy Young"
Q1375144,"Jean-Claude Mézières","Jean-Claude Mézières"
Q1375195,"Richard Hageman","Richard Hageman"
Q1375216,"Tarleton Hoffman Bean","Tarleton Hoffman Bean"
Q1375268,"Jan Wildens","Jan Wildens"
Q1375774,"Jimmy Hamilton","Jimmy Hamilton"
Q1375794,"Karel Mengelberg","Karel Mengelberg"
Q1375809,"Ali Campbell","Ali Campbell"
Q1375838,"Geoffroi de Charny","Geoffroi de Charny"
Q1375852,"Sheldon Lettich","Sheldon Lettich"
Q1375898,"Jan Weissenbruch","Jan Weissenbruch"
Q1376440,"Pranas Dovydaitis","Pranas Dovydaitis"
Q1376469,"Jerry M. Linenger","Jerry M. Linenger"
Q1376561,"Albert Victor Bäcklund","Albert Victor Bäcklund"
Q1376699,"Pyotr Bessonov","Pyotr Bessonov"
Q1376821,"José de Almada Negreiros","José de Almada Negreiros"
Q1376982,"Jim Starlin","Jim Starlin"
Q1377013,"James Dickey","James Dickey"
Q1377136,"Francis Caracciolo","Francis Caracciolo"
Q1377436,"Prosper-René Blondlot","Prosper-René Blondlot"
Q1377770,"Giulio Pontedera","Giulio Pontedera"
Q1378128,"William Henry Harvey","William Henry Harvey"
Q1378365,"Alexander Keith Johnston","Alexander Keith Johnston (1804–1871)"
Q1378435,"Wilhelm Schmieger","Wilhelm Schmieger"
Q1378443,"Phil Palmer","Phil Palmer"
Q1378796,"Karol Modzelewski","Karol Modzelewski"
Q1378807,"Thomas Dewing","Thomas Dewing"
Q1378897,"Lloyd Cutler","Lloyd Cutler"
Q1378948,"Manuel Gómez Morín","Manuel Gómez Morín"
Q1379109,"Eva Bacharach","Eva Bacharach"
Q1379228,"Eva Högl","Eva Högl"
Q1379244,"Eva Jessye","Eva Jessye"
Q1379426,"Ray Drummond","Ray Drummond"
Q1379524,"Luis María de Borbón y Vallabriga, 14th Count of Chinchón","Luis María de Borbón y Vallabriga"
Q1379559,"Eva de Maizière","Eva de Maizière"
Q1379655,"Evan James Williams","Evan James Williams"
Q1379660,"Evan Kuhlman","Evan Kuhlman"
Q1379730,"Jan Zábrana","Jan Zábrana"
Q1379814,"Andy Hamilton","Andy Hamilton"
Q1379922,"Holger Crafoord","Holger Crafoord"
Q1380014,"Laurie Baker","Laurie Baker"
Q1380105,"Manolo Sanlúcar","Manolo Sanlúcar"
Q1380313,"Alkinoos Ioannidis","Alkinoos Ioannidis"
Q1380316,"Tommaso Dolabella","Tommaso Dolabella"
Q1380476,"Terry Deary","Terry Deary"
Q1380516,"Pyotr Boborykin","Pyotr Boborykin"
Q1380592,"Krzysztof Krawczyk","Krzysztof Krawczyk"
Q1380765,"Alessandro Gavazzi","Alessandro Gavazzi"
Q1380926,"David Sutch","Screaming Lord Sutch"
Q1381379,"Frank Mills","Frank Mills"
Q1381657,"John Armstrong","John Armstrong Jr."
Q1381667,"Gu Cheng","Gu Cheng"
Q1381719,"William Paterson","William Paterson (banker)"
Q1381729,"Jean Baptiste Massillon","Jean Baptiste Massillon"
Q1381853,"Franz Xaver Neruda","Franz Xaver Neruda"
Q1381920,"Guillaume-Mathieu Dumas","Guillaume-Mathieu Dumas"
Q1381992,"Everett Hughes","Everett Hughes (sociologist)"
Q1382014,"Sergey Khachatryan","Sergey Khachatryan"
Q1382212,"Yves Coppens","Yves Coppens"
Q1382233,"Pharoahe Monch","Pharoahe Monch"
Q1382331,"Jacqueline Humbert","Jacqueline Humbert"
Q1382349,"Holger-Madsen","Holger-Madsen"
Q1382422,"Louis Janmot","Louis Janmot"
Q1382471,"Pierre Laporte","Pierre Laporte"
Q1382555,"Norman Granz","Norman Granz"
Q1382575,"Mark Solms","Mark Solms"
Q1382581,"Rui Knopfli","Rui Knopfli"
Q1382604,"Jack Hylton","Jack Hylton"
Q1382932,"Ewald Schurer","Ewald Schurer"
Q1382999,"Ewan Pearson","Ewan Pearson"
Q1383002,"Herbert E. Ives","Herbert E. Ives"
Q1383017,"Maximilien de Furstenberg","Maximilien de Furstenberg"
Q1383055,"Rémy Belvaux","Rémy Belvaux"
Q1383242,"Achille Costa","Achille Costa"
Q1383356,"Joseph Volotsky","Joseph Volotsky"
Q1383381,"Queen Pen","Queen Pen"
Q1383390,"Franco of Cologne","Franco of Cologne"
Q1383422,"Hinrich Lehmann-Grube","Hinrich Lehmann-Grube"
Q1383621,"Marin Karmitz","Marin Karmitz"
Q1383724,"Victor Francen","Victor Francen"
Q1383799,"John Gardner","John Gardner (British writer)"
Q1383818,"Alexander Witt","Alexander Witt"
Q1383895,"Hubertus van Mook","Hubertus van Mook"
Q1384141,"Pierre Henri Hugoniot","Pierre Henri Hugoniot"
Q1384399,"Richard Condie","Richard Condie"
Q1384470,"Richard Raatzsch","Richard Raatzsch"
Q1384661,"Jesse Louis Lasky","Jesse L. Lasky"
Q1384892,"Graciela Carnevale","Graciela Carnevale"
Q1384921,"Massimo Montanari","Massimo Montanari"
Q1384942,"Jan Burgers","Jan Burgers"
Q1384951,"Victor Zalgaller","Victor Zalgaller"
Q1385061,"Frank Adams","Frank Adams"
Q1385093,"Nick Katz","Nick Katz"
Q1385100,"Geoffrey Palmer","Geoffrey Palmer (politician)"
Q1385182,"Paul Janssen","Paul Janssen"
Q1385267,"Vladimir Rusanov","Vladimir Rusanov"
Q1385386,"Larry Wallis","Larry Wallis"
Q1385435,"Silver Pozzoli","Silver Pozzoli"
Q1385540,"Masaaki Yuasa","Masaaki Yuasa"
Q1385598,"Kyoichi Katayama","Kyoichi Katayama"
Q1385740,"Juhan Viiding","Juhan Viiding"
Q1385832,"Alexander of Telese","Alexander of Telese"
Q1385854,"Johannes Kotkas","Johannes Kotkas"
Q1385877,"Vladimir Beekman","Vladimir Beekman"
Q1385975,"Yechezkel Landau","Yechezkel Landau"
Q1385980,"Jules Paul Benjamin Delessert","Jules Paul Benjamin Delessert"
Q1386123,"Count Nikolay Adlerberg","Count Nikolay Adlerberg"
Q1386199,"Lazar Lyusternik","Lazar Lyusternik"
Q1386248,"Yumeji Takehisa","Yumeji Takehisa"
Q1386288,"Robert Sewell","Robert Sewell (historian)"
Q1386331,"Giovanni Francesco Busenello","Giovanni Francesco Busenello"
Q1386445,"George Langelaan","George Langelaan"
Q1386511,"Ronald Munro Ferguson, 1st Viscount Novar","Ronald Munro Ferguson, 1st Viscount Novar"
Q1386600,"Roman Ghirshman","Roman Ghirshman"
Q1386705,"Sid Jacobson","Sid Jacobson"
Q1386801,"James Genus","James Genus"
Q1386853,"Julius Jaenzon","Julius Jaenzon"
Q1387164,"Thomas Linley the younger","Thomas Linley the younger"
Q1387233,"Philip Langridge","Philip Langridge"
Q1387339,"Robert Enrico","Robert Enrico"
Q1387437,"Jordi Sabater Pi","Jordi Sabater Pi"
Q1387481,"Klaus Flouride","Klaus Flouride"
Q1387544,"J. P. Mallory","J. P. Mallory"
Q1387563,"Hussein Dey","Hussein Dey"
Q1387564,"Leo Lemay","Leo Lemay"
Q1387593,"Waloddi Weibull","Waloddi Weibull"
Q1387629,"George F. R. Ellis","George F. R. Ellis"
Q1387725,"Vougar Aslanov","Vugar Aslanov"
Q1387854,"Desi Sangye Gyatso","Desi Sangye Gyatso"
Q1387911,"William Henry Fitzhugh Lee","William Henry Fitzhugh Lee"
Q1387918,"Mark Reizen","Mark Reizen"
Q1387931,"Nurcholish Madjid","Nurcholish Madjid"
Q1388231,"Marianus Scotus","Marianus Scotus of Mainz"
Q1388336,"Willie Colón","Willie Colón"
Q1388365,"Lorenzo Coullaut Valera","Lorenzo Coullaut Valera"
Q1388372,"Keisuke Kinoshita","Keisuke Kinoshita"
Q1388396,"Vittorino Veronese","Vittorino Veronese"
Q1388430,"Noel Fielding","Noel Fielding"
Q1388715,"Henry de Lumley","Henry de Lumley"
Q1388786,"Gustave Rudler","Gustave Rudler"
Q1388833,"Jan Gebauer","Jan Gebauer"
Q1388974,"Oleg Protopopov","Oleg Protopopov"
Q1389040,"Sidney Smith","Sidney Smith (Royal Navy officer)"
Q1389217,"Roberto de Visiani","Roberto de Visiani"
Q1389346,"Julio Bocca","Julio Bocca"
Q1389562,"Jacob Hoefnagel","Jacob Hoefnagel"
Q1389656,"Jakob Knudsen","Jakob Knudsen"
Q1389744,"George Sherman Lane","George Sherman Lane"
Q1389764,"George Mraz","George Mraz"
Q1389781,"Philippe Torreton","Philippe Torreton"
Q1390054,"Michael McClure","Michael McClure"
Q1390373,"Tony Rice","Tony Rice"
Q1390486,"Fabio Brulart de Sillery","Fabio Brulart de Sillery"
Q1390611,"Oleg Lundstrem","Oleg Lundstrem"
Q1390701,"Rei Hiroe","Rei Hiroe"
Q1390725,"Joe DioGuardi","Joe DioGuardi"
Q1390790,"Luigj Gurakuqi","Luigj Gurakuqi"
Q1390942,"Richard Caton Woodville, Sr.","Richard Caton Woodville"
Q1391078,"John Frederick Lewis","John Frederick Lewis"
Q1391312,"Goparaju Ramachandra Rao","Goparaju Ramachandra Rao"
Q1391356,"Juan José de Vértiz y Salcedo","Juan José de Vértiz y Salcedo"
Q1391440,"Johann Heinrich Schulz","Johann Heinrich Schulz"
Q1391460,"Solomon Schechter","Solomon Schechter"
Q1391733,"Farag Foda","Farag Foda"
Q1391982,"Robbie Ross","Robbie Ross"
Q1391996,"William O. Douglas","William O. Douglas"
Q1392229,"Ray Jackendoff","Ray Jackendoff"
Q1392250,"Robert W. Service","Robert W. Service"
Q1392270,"Mikhail Muravyov-Vilensky","Mikhail Muravyov-Vilensky"
Q1392317,"Vernon Handley","Vernon Handley"
Q1392417,"Manuel Chrysaphes","Manuel Chrysaphes"
Q1392508,"Fernando Niño de Guevara","Fernando Niño de Guevara"
Q1392603,"William I. Robinson","William I. Robinson"
Q1392981,"Rijckloff van Goens","Rijcklof van Goens"
Q1393077,"Gregor Jordan","Gregor Jordan"
Q1393079,"Tālivaldis Ķeniņš","Tālivaldis Ķeniņš"
Q1393103,"Svetozar Ćorović","Svetozar Ćorović"
Q1393163,"Vasilij Melik","Vasilij Melik"
Q1393172,"Peter Malkin","Peter Malkin"
Q1393229,"Rexhep Qosja","Rexhep Qosja"
Q1393283,"Manoj Kumar","Manoj Kumar (boxer)"
Q1393359,"Mateo Cerezo","Mateo Cerezo"
Q1393409,"Alfonso Martínez de Toledo","Alfonso Martínez de Toledo"
Q1393733,"León Klimovsky","León Klimovsky"
Q1393843,"Monty Woolley","Monty Woolley"
Q1394174,"Paphnutius of Thebes","Paphnutius of Thebes"
Q1394208,"Vladimir Gardin","Vladimir Gardin"
Q1394315,"Jeanne Immink","Jeanne Immink"
Q1394743,"Luise Heilborn-Körbitz","Luise Heilborn-Körbitz"
Q1394770,"Henry Adeney Redpath","Henry Adeney Redpath"
Q1394882,"Paolo Orsi","Paolo Orsi"
Q1394965,"Aliko Dangote","Aliko Dangote"
Q1395093,"Peter Funke","Peter Funke"
Q1395241,"Mikalojus Daukša","Mikalojus Daukša"
Q1395297,"Ralph Klein","Ralph Klein"
Q1395448,"Kundan Lal Saigal","K. L. Saigal"
Q1395580,"Jef Nys","Jef Nys"
Q1395690,"Suzanne Tamim","Suzanne Tamim"
Q1395806,"Rachel McLish","Rachel McLish"
Q1395941,"Jean-Jacques Waltz","Jean-Jacques Waltz"
Q1395966,"Jill Ker Conway","Jill Ker Conway"
Q1396031,"Huub Stapel","Huub Stapel"
Q1396054,"Stijn Coninx","Stijn Coninx"
Q1396195,"Jaroslava Blažková","Jaroslava Blažková"
Q1396230,"Pierre de Boissieu","Pierre de Boissieu"
Q1396262,"Molly Brant","Molly Brant"
Q1396312,"Shah Abdul Latif Bhittai","Shah Abdul Latif Bhittai"
Q1396316,"Thomas D. Clark","Thomas D. Clark"
Q1396462,"Walter Van Beirendonck","Walter Van Beirendonck"
Q1396531,"Milton R. Krasner","Milton Krasner"
Q1396630,"Te Rangi Hīroa","Te Rangi Hīroa"
Q1396637,"Matthias Maierhofer","Matthias Maierhofer"
Q1396646,"Olga Skorokhodova","Olga Skorokhodova"
Q1396678,"Farid Esack","Farid Esack"
Q1396763,"Jennifer Roberson","Jennifer Roberson"
Q1396905,"François Francoeur","François Francoeur"
Q1396941,"Zahari Stoyanov","Zahari Stoyanov"
Q1396960,"Jean Veillot","Jean Veillot"
Q1397075,"Gerhard Schøning","Gerhard Schøning"
Q1397171,"Stuff Smith","Stuff Smith"
Q1397207,"William John Burchell","William John Burchell"
Q1397234,"Faruq Z. Bey","Faruq Z. Bey"
Q1397321,"George Wythe","George Wythe"
Q1397396,"Jan Kavan","Jan Kavan"
Q1397673,"Kintpuash","Kintpuash"
Q1397714,"Joseph Cinqué","Joseph Cinqué"
Q1397729,"William Grant Still","William Grant Still"
Q1397817,"Ventura Salimbeni","Ventura Salimbeni"
Q1397856,"Jouke de Vries","Jouke de Vries"
Q1397874,"Richard Greswell","Richard Greswell"
Q1398008,"Jerzy Makarczyk","Jerzy Makarczyk"
Q1398064,"Fathy Salama","Fathy Salama"
Q1398104,"Robert Cornelius","Robert Cornelius"
Q1398314,"Paul Ladmirault","Paul Ladmirault"
Q1398387,"Pedro Olea","Pedro Olea"
Q1398430,"Gunnar Carlsson","Gunnar Carlsson"
Q1398481,"Fernando León de Aranoa","Fernando León de Aranoa"
Q1398751,"Jack Laurence Chalker","Jack L. Chalker"
Q1398824,"John Renbourn","John Renbourn"
Q1398957,"Robert Lee Moore","Robert Lee Moore"
Q1398992,"Felix Browder","Felix Browder"
Q1399063,"Simeon Djankov","Simeon Djankov"
Q1399094,"Alexander Bozhkov","Alexander Bozhkov"
Q1399292,"Napoleon Cybulski","Napoleon Cybulski"
Q1399298,"Robert Yerkes","Robert Yerkes"
Q1399671,"Ravi Zacharias","Ravi Zacharias"
Q1399906,"Fedele Fischetti","Fedele Fischetti"
Q1399915,"Viliam Judák","Viliam Judák"
Q1399947,"Ondřej Liška","Ondřej Liška"
Q1399968,"Viliam Široký","Viliam Široký"
Q1400094,"Knud Knudsen","Knud Knudsen (photographer)"
Q1400324,"Lane Kirkland","Lane Kirkland"
Q1400386,"Harold L. Ickes","Harold L. Ickes"
Q1400539,"Girish Kasaravalli","Girish Kasaravalli"
Q1400570,"Franciszek Żmurko","Franciszek Żmurko"
Q1400580,"Simon Crean","Simon Crean"
Q1400621,"Louis de Sacy","Louis de Sacy"
Q1400707,"Norman Ollestad","Norman Ollestad"
Q1400754,"Fedor Flinzer","Fedor Flinzer"
Q1400796,"Fedora Alemán","Fedora Alemán"
Q1401212,"Ozaki Hōsai","Ozaki Hōsai"
Q1401276,"Pietro Guarneri","Pietro Guarneri"
Q1401380,"Dupa","Dupa"
Q1401658,"Jacob Axelsson Lindblom","Jacob Axelsson Lindblom"
Q1402018,"Walter J. Turner","Walter J. Turner"
Q1402178,"Michael Mathias Prechtl","Michael Mathias Prechtl"
Q1402645,"Emilio Usiglio","Emilio Usiglio"
Q1403067,"Felicitas Heyne","Felicitas Heyne"
Q1403108,"Louis Persinger","Louis Persinger"
Q1403183,"Felipe Boero","Felipe Boero"
Q1403322,"Felix Aylmer","Felix Aylmer"
Q1403776,"Felix Römer","Felix Römer"
Q1403858,"Felix Thijssen","Felix Thijssen"
Q1403867,"Felix Unger","Felix Unger"
Q1404627,"Fendry Ekel","Fendry Ekel"
Q1405455,"Terry Lyons","Terry Lyons (mathematician)"
Q1405704,"Ferdinand Regelsberger","Ferdinand Regelsberger"
Q1405725,"Ferdinand Rothbart","Ferdinand Rothbart"
Q1405964,"Ferdinand von Fürstenberg","Ferdinand of Fürstenberg (1626–1683)"
Q1405970,"Ferdinand de Géramb","Ferdinand de Géramb"
Q1405996,"Thomas Mayne Reid","Thomas Mayne Reid"
Q1406068,"Ferdinando Acton","Ferdinando Acton"
Q1406203,"Fereydoon Moshiri","Fereydoon Moshiri"
Q1406404,"Richard Askey","Richard Askey"
Q1406447,"Mark Protosevich","Mark Protosevich"
Q1406497,"William Kurelek","William Kurelek"
Q1406784,"Fernando Goncalves Namora","Fernando Gonçalves Namora"
Q1406801,"Tom Fisher","Tom Fisher (actor)"
Q1406886,"Fernando de la Jara","Fernando de la Jara"
Q1406888,"István Vincze","István Vincze (mathematician)"
Q1407342,"Svenja Schulze","Svenja Schulze"
Q1407435,"Fernán Silva Valdés","Fernán Silva Valdés"
Q1407899,"Piet Oudolf","Piet Oudolf"
Q1408245,"Sarah Engels","Sarah Lombardi"
Q1408679,"Hilmar Jensson","Hilmar Jensson"
Q1410754,"Georg Meistermann","Georg Meistermann"
